_id,type,geometry,properties,id
5f165418865fef31202c46fc,Feature,"{'type': 'LineString', 'coordinates': [[-71.85807, 42.283797], [-71.856815, 42.284718]]}","{'OBJECTID': 7786, 'NGAID': '10082830', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'COOK POND DAM', 'CITY': 'WORCESTER', 'STATE': 'MA', 'COUNTY': 'WORCESTER', 'FIPS': '25027', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-01-31T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -71.8574425, 'Y': 42.284257, 'QC_QA': '', 'RECORDID': '25316', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': '', 'NIDID': 'MA00123', 'SECTION': '', 'RIVER': 'COOK POND', 'CITYAFFECT': 'WORCESTER', 'NIDSTATE': 'MA', 'NIDCOUNTY': 'WORCESTER', 'DISTANCE': 0, 'OWN_TYPE': 'P', 'PRIV_DAM': '', 'DAM_TYPE': 'RE', 'CORE': '', 'FOUND': '', 'PURPOSES': 'R', 'YR_COMPL': '1920', 'YR_MOD': '', 'DAM_LENGTH': 510, 'DAM_HEIGHT': 0, 'STR_HEIGHT': 15, 'HYD_HEIGHT': 15, 'NID_HEIGHT': 15, 'MAX_DIS': 0, 'MAX_STOR': 150, 'NORMAL_STO': 100, 'NID_STOR': 150, 'SURF_AREA': 0, 'DRAIN_AREA': 7.100000000000001, 'HAZARD': 'H', 'EAP': 'N', 'INSP_DATE': '1998-03-31T00:00:00.000Z', 'INSP_FREQU': 2, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'MA DEPT. OF ENV. MGNT.', 'SPILL_TYPE': 'C', 'SPILL_WIDT': 37, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'MA', 'SUB_DATE': '20020806', 'URL_ADDRES': '', 'CONG_DIST': 'MA03', 'SHAPE_Leng': 196.77646090080583}",13718
5f165416865fef31202c2504,Feature,"{'type': 'LineString', 'coordinates': [[-92.248636, 46.917466], [-92.248743, 46.916297]]}","{'OBJECTID': 8581, 'NGAID': '10086928', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'CANOSIA WMA', 'CITY': '', 'STATE': 'MN', 'COUNTY': 'ST LOUIS', 'FIPS': '27137', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-04-05T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -92.24869, 'Y': 46.9168815, 'QC_QA': '', 'RECORDID': '29443', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': '', 'NIDID': 'MN00902', 'SECTION': 'S09 T051N R15W', 'RIVER': 'TR-CLOQUET RIVER', 'CITYAFFECT': 'INDEPENDENCE', 'NIDSTATE': 'MN', 'NIDCOUNTY': 'ST LOUIS', 'DISTANCE': 16, 'OWN_TYPE': 'S', 'PRIV_DAM': '', 'DAM_TYPE': 'RE', 'CORE': '', 'FOUND': '', 'PURPOSES': 'O', 'YR_COMPL': '1978', 'YR_MOD': '', 'DAM_LENGTH': 0, 'DAM_HEIGHT': 0, 'STR_HEIGHT': 14, 'HYD_HEIGHT': 14, 'NID_HEIGHT': 14, 'MAX_DIS': 30, 'MAX_STOR': 3500, 'NORMAL_STO': 2600, 'NID_STOR': 3500, 'SURF_AREA': 600, 'DRAIN_AREA': 0, 'HAZARD': 'L', 'EAP': 'NR', 'INSP_DATE': '1996-06-13T00:00:00.000Z', 'INSP_FREQU': 8, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'MNDNR WATERS', 'SPILL_TYPE': 'C', 'SPILL_WIDT': 0, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': 'N', 'FED_OTHER': '', 'SOURCE_A': 'MN', 'SUB_DATE': '20020109', 'URL_ADDRES': '', 'CONG_DIST': 'MN08', 'SHAPE_Leng': 190.7399430541017}",5035
5f165417865fef31202c338f,Feature,"{'type': 'LineString', 'coordinates': [[-86.478334, 31.403076], [-86.478559, 31.40307], [-86.478955, 31.403148], [-86.479284, 31.403248], [-86.479971, 31.40345], [-86.480129, 31.403527], [-86.480221, 31.403615], [-86.480251, 31.403746], [-86.48019, 31.403989], [-86.479819, 31.404717], [-86.479752, 31.404909], [-86.479679, 31.405101], [-86.479655, 31.40522], [-86.479655, 31.405403], [-86.47977, 31.405844]]}","{'OBJECTID': 41, 'NGAID': '10058560', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'GANTT', 'CITY': '', 'STATE': 'AL', 'COUNTY': 'COVINGTON', 'FIPS': '01039', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-02-02T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -86.4802376, 'Y': 31.4038001, 'QC_QA': '', 'RECORDID': '1034', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': '', 'NIDID': 'AL01414', 'SECTION': 'S17 T5N R16E', 'RIVER': 'CONECUH R', 'CITYAFFECT': 'RIVER FALLS', 'NIDSTATE': 'AL', 'NIDCOUNTY': 'COVINGTON', 'DISTANCE': 3, 'OWN_TYPE': 'P', 'PRIV_DAM': 'N', 'DAM_TYPE': 'CBRE', 'CORE': 'HCK', 'FOUND': 'SK', 'PURPOSES': 'HCRS', 'YR_COMPL': '1924', 'YR_MOD': '', 'DAM_LENGTH': 1200, 'DAM_HEIGHT': 35, 'STR_HEIGHT': 44, 'HYD_HEIGHT': 36, 'NID_HEIGHT': 44, 'MAX_DIS': 33000, 'MAX_STOR': 0, 'NORMAL_STO': 14645, 'NID_STOR': 14645, 'SURF_AREA': 2767, 'DRAIN_AREA': 617, 'HAZARD': 'H', 'EAP': 'Y', 'INSP_DATE': '2001-08-22T00:00:00.000Z', 'INSP_FREQU': 1, 'ST_REG_DAM': '', 'ST_REG_AG': '', 'SPILL_TYPE': 'C', 'SPILL_WIDT': 115, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': 'FERC', 'FED_INSP': 'FERC', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'FERC', 'SUB_DATE': '20020606', 'URL_ADDRES': 'HTTP://WWW.FERC.GOV/INDUSTRIES/HYDROPOWER/SAFETY.ASP', 'CONG_DIST': 'AL02', 'SHAPE_Leng': 529.9610456577594}",8760
5f165418865fef31202c49cd,Feature,"{'type': 'LineString', 'coordinates': [[-72.931468, 41.800345], [-72.931141, 41.799625], [-72.931037, 41.799282], [-72.931066, 41.79886], [-72.9312, 41.798428], [-72.931572, 41.797842], [-72.931928, 41.797499]]}","{'OBJECTID': 5862, 'NGAID': '10064058', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'PHELPS DAM - NEPAUG RESERVOIR', 'CITY': 'BURLINGTON, TOWN OF', 'STATE': 'CT', 'COUNTY': 'HARTFORD', 'FIPS': '09003', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-01-26T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -72.931077, 'Y': 41.798826999999996, 'QC_QA': '', 'RECORDID': '6583', 'OTHER_NAME': '00000842', 'FORM_NAME': '', 'STATEID': '2001', 'NIDID': 'CT00378', 'SECTION': '', 'RIVER': 'FARMINGTON RIVER TR', 'CITYAFFECT': 'UNIONVILLE', 'NIDSTATE': 'CT', 'NIDCOUNTY': 'HARTFORD', 'DISTANCE': 4, 'OWN_TYPE': 'L', 'PRIV_DAM': 'N', 'DAM_TYPE': 'REST', 'CORE': '', 'FOUND': '', 'PURPOSES': 'S', 'YR_COMPL': '1916', 'YR_MOD': '', 'DAM_LENGTH': 1250, 'DAM_HEIGHT': 67, 'STR_HEIGHT': 0, 'HYD_HEIGHT': 0, 'NID_HEIGHT': 67, 'MAX_DIS': 0, 'MAX_STOR': 40530, 'NORMAL_STO': 34120, 'NID_STOR': 40530, 'SURF_AREA': 850, 'DRAIN_AREA': 31.6, 'HAZARD': 'H', 'EAP': 'Y', 'INSP_DATE': '1899-11-30T00:00:00.000Z', 'INSP_FREQU': 0, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'DEP', 'SPILL_TYPE': '', 'SPILL_WIDT': 0, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'CT', 'SUB_DATE': '20020212', 'URL_ADDRES': '', 'CONG_DIST': 'CT05', 'SHAPE_Leng': 456.8750177374845}",14457
5f165417865fef31202c388a,Feature,"{'type': 'LineString', 'coordinates': [[-82.130481, 36.181857], [-82.130267, 36.181925], [-82.129293, 36.181943], [-82.128889, 36.181828]]}","{'OBJECTID': 12167, 'NGAID': '10122556', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'RIPSHIN LAKE', 'CITY': '', 'STATE': 'TN', 'COUNTY': 'CARTER', 'FIPS': '47019', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-03-30T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -82.1296822, 'Y': 36.1819357, 'QC_QA': '', 'RECORDID': '65052', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': '107001', 'NIDID': 'TN01902', 'SECTION': '', 'RIVER': 'ROARING CREEK', 'CITYAFFECT': 'BLEVINS', 'NIDSTATE': 'TN', 'NIDCOUNTY': 'CARTER', 'DISTANCE': 0, 'OWN_TYPE': 'P', 'PRIV_DAM': '', 'DAM_TYPE': 'RE', 'CORE': '', 'FOUND': '', 'PURPOSES': 'R', 'YR_COMPL': '1946', 'YR_MOD': '', 'DAM_LENGTH': 282, 'DAM_HEIGHT': 43.9, 'STR_HEIGHT': 0, 'HYD_HEIGHT': 39.7, 'NID_HEIGHT': 43.9, 'MAX_DIS': 0, 'MAX_STOR': 915, 'NORMAL_STO': 688, 'NID_STOR': 915, 'SURF_AREA': 60.2, 'DRAIN_AREA': 4.3, 'HAZARD': 'H', 'EAP': 'Y', 'INSP_DATE': '2001-07-19T00:00:00.000Z', 'INSP_FREQU': 1, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'TENN SAFE DAMS PRG', 'SPILL_TYPE': 'U', 'SPILL_WIDT': 0, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'TN', 'SUB_DATE': '20020327', 'URL_ADDRES': 'HTTP://WWW.STATE.TN.US/ENVIRONMENT/DWS/SAFEDAMS.PHP', 'CONG_DIST': 'TN01', 'SHAPE_Leng': 181.70490346281034}",10032
5f165417865fef31202c3355,Feature,"{'type': 'LineString', 'coordinates': [[-93.573407, 31.200487], [-93.57258, 31.197746], [-93.572115, 31.196136], [-93.571611, 31.194493], [-93.571088, 31.193696], [-93.570137, 31.191841], [-93.569937, 31.191207], [-93.568701, 31.186767], [-93.567694, 31.183724], [-93.566353, 31.179446], [-93.565383, 31.176258], [-93.565174, 31.17586], [-93.565726, 31.174485], [-93.565973, 31.17407], [-93.566562, 31.173582], [-93.566924, 31.173411]]}","{'OBJECTID': 13873, 'NGAID': '10082400', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'TOLEDO BEND', 'CITY': '', 'STATE': 'LA', 'COUNTY': 'SABINE', 'FIPS': '22085', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-02-21T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -93.5686967, 'Y': 31.1867518, 'QC_QA': '', 'RECORDID': '24865', 'OTHER_NAME': 'TOLEDO BEND (RES)', 'FORM_NAME': '', 'STATEID': '58-00030', 'NIDID': 'LA00030', 'SECTION': '35, T3N-R12W & 2, T2N-R12W', 'RIVER': 'SABINE', 'CITYAFFECT': 'BURR FERRY, LA', 'NIDSTATE': 'LA', 'NIDCOUNTY': 'SABINE-LA NEWTON-TX', 'DISTANCE': 10, 'OWN_TYPE': 'S', 'PRIV_DAM': 'N', 'DAM_TYPE': 'REPG', 'CORE': 'IEK', 'FOUND': 'SK', 'PURPOSES': 'HSNR', 'YR_COMPL': '1966', 'YR_MOD': '', 'DAM_LENGTH': 10350, 'DAM_HEIGHT': 112, 'STR_HEIGHT': 0, 'HYD_HEIGHT': 100, 'NID_HEIGHT': 112, 'MAX_DIS': 290000, 'MAX_STOR': 5097500, 'NORMAL_STO': 4477000, 'NID_STOR': 5097500, 'SURF_AREA': 181600, 'DRAIN_AREA': 7190, 'HAZARD': 'H', 'EAP': 'Y', 'INSP_DATE': '2001-05-08T00:00:00.000Z', 'INSP_FREQU': 1, 'ST_REG_DAM': 'N', 'ST_REG_AG': 'LADOTD WATER RESOURCES', 'SPILL_TYPE': 'C', 'SPILL_WIDT': 440, 'OUT_GATES': '', 'VOLUME': 4700000, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': 'FERC', 'FED_INSP': 'FERC', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'FERC', 'SUB_DATE': '20020606', 'URL_ADDRES': 'HTTP://WWW.FERC.GOV/INDUSTRIES/HYDROPOWER/SAFETY.ASP', 'CONG_DIST': 'LA04', 'SHAPE_Leng': 3727.4834699338826}",8697
5f165418865fef31202c4048,Feature,"{'type': 'LineString', 'coordinates': [[-77.003976, 41.232417], [-77.004557, 41.233094], [-77.005775, 41.23486]]}","{'OBJECTID': 3376, 'NGAID': '10116918', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'ANTHONY J. CIMINI DAM', 'CITY': 'WILLIAMSPORT', 'STATE': 'PA', 'COUNTY': 'LYCOMING', 'FIPS': '42081', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-01-22T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -77.0049131, 'Y': 41.2336105, 'QC_QA': '', 'RECORDID': '59470', 'OTHER_NAME': '', 'FORM_NAME': 'HEPBURN STREET DAM', 'STATEID': '41-011', 'NIDID': 'PA01363', 'SECTION': '', 'RIVER': 'WEST BRANCH SUSQUEHANNA RIVER', 'CITYAFFECT': '', 'NIDSTATE': 'PA', 'NIDCOUNTY': 'LYCOMING', 'DISTANCE': 0, 'OWN_TYPE': 'S', 'PRIV_DAM': 'N', 'DAM_TYPE': 'CN', 'CORE': '', 'FOUND': '', 'PURPOSES': 'R', 'YR_COMPL': '1984', 'YR_MOD': '', 'DAM_LENGTH': 1015, 'DAM_HEIGHT': 14.5, 'STR_HEIGHT': 0, 'HYD_HEIGHT': 0, 'NID_HEIGHT': 14.5, 'MAX_DIS': 0, 'MAX_STOR': 3924, 'NORMAL_STO': 3924, 'NID_STOR': 3924, 'SURF_AREA': 677, 'DRAIN_AREA': 5682, 'HAZARD': 'L', 'EAP': 'NR', 'INSP_DATE': '1999-05-13T00:00:00.000Z', 'INSP_FREQU': 5, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'PADER', 'SPILL_TYPE': '', 'SPILL_WIDT': 0, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'PA', 'SUB_DATE': '20020712', 'URL_ADDRES': 'HTTP://WWW.DEP.STATE.PA.US/DEP/DEPUTATE/WATERMGT/WE/DAMPROGRAM/MAIN.HTM', 'CONG_DIST': 'PA10', 'SHAPE_Leng': 413.76616409255416}",12022
5f165418865fef31202c44a5,Feature,"{'type': 'LineString', 'coordinates': [[-74.041371, 44.841605], [-74.040725, 44.84146]]}","{'OBJECTID': 11121, 'NGAID': '10107260', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'FORGE DAM', 'CITY': 'BELLMONT, TOWN OF', 'STATE': 'NY', 'COUNTY': 'FRANKLIN', 'FIPS': '36033', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-04-03T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -74.041048, 'Y': 44.8415329, 'QC_QA': '', 'RECORDID': '49767', 'OTHER_NAME': 'CHATEAUGAY LAKE DAM', 'FORM_NAME': '', 'STATEID': '181-0256', 'NIDID': 'NY00540', 'SECTION': '', 'RIVER': 'CHATEAUGAY RIVER', 'CITYAFFECT': 'BRAINARDSVILLE', 'NIDSTATE': 'NY', 'NIDCOUNTY': 'FRANKLIN', 'DISTANCE': 1, 'OWN_TYPE': 'L', 'PRIV_DAM': '', 'DAM_TYPE': 'CB', 'CORE': '', 'FOUND': '', 'PURPOSES': 'RS', 'YR_COMPL': '1921', 'YR_MOD': '', 'DAM_LENGTH': 230, 'DAM_HEIGHT': 25, 'STR_HEIGHT': 0, 'HYD_HEIGHT': 0, 'NID_HEIGHT': 25, 'MAX_DIS': 3920, 'MAX_STOR': 6816, 'NORMAL_STO': 6816, 'NID_STOR': 6816, 'SURF_AREA': 568, 'DRAIN_AREA': 100.7, 'HAZARD': 'S', 'EAP': 'NR', 'INSP_DATE': '2001-08-21T00:00:00.000Z', 'INSP_FREQU': 0, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'NYS DEPT ENVIRON CONSERVATION', 'SPILL_TYPE': 'U', 'SPILL_WIDT': 102, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'NY', 'SUB_DATE': '20020711', 'URL_ADDRES': 'HTTP://WWW.DEC.STATE.NY.US/WEBSITE/DOW/BPRFP/DS/INDEX.HTM', 'CONG_DIST': 'NY23', 'SHAPE_Leng': 75.42021437015876}",13135
5f165417865fef31202c3598,Feature,"{'type': 'LineString', 'coordinates': [[-81.189035, 34.063584], [-81.188427, 34.063814], [-81.187872, 34.063995], [-81.187721, 34.064117]]}","{'OBJECTID': 6743, 'NGAID': '10118660', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'SCNONAME 32095', 'CITY': '', 'STATE': 'SC', 'COUNTY': 'LEXINGTON', 'FIPS': '45063', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-03-26T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -81.1883668, 'Y': 34.063834, 'QC_QA': '', 'RECORDID': '61146', 'OTHER_NAME': 'NURSERY HILL DAM', 'FORM_NAME': '', 'STATEID': 'D 1705', 'NIDID': 'SC01361', 'SECTION': '', 'RIVER': 'TR-KOON BRANCH', 'CITYAFFECT': 'COLUMBIA', 'NIDSTATE': 'SC', 'NIDCOUNTY': 'LEXINGTON', 'DISTANCE': 0.1, 'OWN_TYPE': 'P', 'PRIV_DAM': '', 'DAM_TYPE': 'RE', 'CORE': 'HEZ', 'FOUND': 'SZ', 'PURPOSES': 'R', 'YR_COMPL': '1950', 'YR_MOD': '1989', 'DAM_LENGTH': 525, 'DAM_HEIGHT': 23, 'STR_HEIGHT': 0, 'HYD_HEIGHT': 0, 'NID_HEIGHT': 23, 'MAX_DIS': 645, 'MAX_STOR': 93, 'NORMAL_STO': 48, 'NID_STOR': 93, 'SURF_AREA': 6.3, 'DRAIN_AREA': 0.2, 'HAZARD': 'H', 'EAP': 'Y', 'INSP_DATE': '2000-08-01T00:00:00.000Z', 'INSP_FREQU': 1, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'DHEC', 'SPILL_TYPE': '', 'SPILL_WIDT': 0, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'SC', 'SUB_DATE': '20020212', 'URL_ADDRES': 'HTTP://WWW.SCDHEC.NET/WATER/HTML/DRSMAINPAGE.HTML', 'CONG_DIST': 'SC02', 'SHAPE_Leng': 164.18801593062588}",9267
5f165417865fef31202c3100,Feature,"{'type': 'LineString', 'coordinates': [[-96.053649, 30.616741], [-96.054954, 30.614837], [-96.055353, 30.614557], [-96.05898, 30.612684], [-96.063622, 30.610219], [-96.064819, 30.609595], [-96.065871, 30.609313], [-96.067321, 30.609127], [-96.0683, 30.608969], [-96.070585, 30.609313]]}","{'OBJECTID': 8917, 'NGAID': '10128033', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'GIBBONS CREEK DAM', 'CITY': '', 'STATE': 'TX', 'COUNTY': 'GRIMES', 'FIPS': '48185', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-03-28T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -96.0614446, 'Y': 30.6113752, 'QC_QA': '', 'RECORDID': '70568', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': '', 'NIDID': 'TX04634', 'SECTION': '3096-411', 'RIVER': 'GIBBONS CREEK', 'CITYAFFECT': 'ELLIS, TX', 'NIDSTATE': 'TX', 'NIDCOUNTY': 'GRIMES', 'DISTANCE': 60, 'OWN_TYPE': 'U', 'PRIV_DAM': '', 'DAM_TYPE': 'RE', 'CORE': 'HEK', 'FOUND': 'SK', 'PURPOSES': 'HR', 'YR_COMPL': '1981', 'YR_MOD': '', 'DAM_LENGTH': 6150, 'DAM_HEIGHT': 50, 'STR_HEIGHT': 50, 'HYD_HEIGHT': 50, 'NID_HEIGHT': 50, 'MAX_DIS': 26000, 'MAX_STOR': 81874, 'NORMAL_STO': 32084, 'NID_STOR': 81874, 'SURF_AREA': 2770, 'DRAIN_AREA': 85, 'HAZARD': 'S', 'EAP': 'N', 'INSP_DATE': '1994-11-08T00:00:00.000Z', 'INSP_FREQU': 0, 'ST_REG_DAM': 'Y', 'ST_REG_AG': '', 'SPILL_TYPE': 'U', 'SPILL_WIDT': 1500, 'OUT_GATES': 'R3', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'TX', 'SUB_DATE': '20000401', 'URL_ADDRES': 'HTTP://WWW.TCEQ.STATE.TX.US/', 'CONG_DIST': 'TX17', 'SHAPE_Leng': 2232.0884046994224}",8105
